implementation,checkpoint,support_low,support_high,method,nDCG,nDCG_10,nDCG_100,Pearson,Spearman,source_file
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.7141672169726415,0.11709275791611183,0.14656553075108403,0.019451148416083013,0.010378797022486392,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-0-5-26-88.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7080501654960047,0.08442791069404323,0.08895741504640091,-3.325900196808386e-05,-0.0008461254229816982,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-0-5-26-88.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.689658493095527,0.15495531331098733,0.13965090399266766,0.014025659977978052,0.0011928228294265163,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-20-87-88-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.6862851109594649,0.1115490347072324,0.1253465791343949,0.008165435637289258,-0.00019535618718475196,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-20-87-88-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.6812487594223866,0.060563848511566244,0.06752017794627496,-0.0020421028770166052,-0.000863720873828391,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-20-87-88-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.6923212831295485,0.1734714696060925,0.17714487623559008,0.00828099255421627,0.002037307551555834,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-54-59-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.6922847023798003,0.2033197652888767,0.18215206847158022,0.015262621736483172,0.0002795204303891215,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-54-59-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.6857054544865312,0.08172512906629749,0.08371268947917192,-0.00020695694048196946,0.0005020187186028956,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-54-59-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.6829403103624264,0.011412548294621648,0.018039582233834547,0.000924175595974053,0.006619119054537228,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-14-20-72-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.6836965003282797,0.00789738438697888,0.022448126371830066,-0.002637193786801622,0.003438056269775625,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-14-20-72-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.6879383141001957,0.05401946865957349,0.06893808829635525,-0.000456286303077123,0.0006829920306388456,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-14-20-72-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.7503138192415337,0.004005582848200582,0.07042073026217556,-0.029646327781543847,-0.011560567376486969,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-50-57-87-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.7550800815201801,0.15690164103402632,0.1810836974272424,-0.013535418511135012,-0.00594772833969636,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-50-57-87-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7547001639138632,0.15808140486833233,0.1588199056482328,-0.001925954889390069,-0.002191827065718119,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-50-57-87-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.7242496855481976,0.14897598865285946,0.16667019814055523,0.016264252063400642,0.011078128269696742,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-59-87-88-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.7200936133160036,0.11550857058132451,0.14502623901109984,0.013580910430742324,0.012664295822744445,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-59-87-88-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7138790779954193,0.07013163282591064,0.08869911538902772,-0.0021170174904378207,-0.0005343072739610991,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-59-87-88-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.7485424799639078,0.005502320439177034,0.05863522082417799,-0.014496712306384496,-0.008389744316515766,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-57-77-89.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.7517381522691653,0.042341593596216406,0.12953362870707627,-0.003040106829207687,-0.002910918411680888,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-57-77-89.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7529782723724422,0.13363816365306547,0.16344184580270854,-0.0010667201694681161,0.00012301007223855826,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-57-77-89.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.723668974558366,0.2116363399934516,0.2551924804126894,0.03818312360701168,0.013513555233736266,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-59.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.7205903015301585,0.24579509744314376,0.24428522351889667,0.04063353377561415,0.023386223959647377,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-59.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7070257266653286,0.07470360571208554,0.09802913339080035,-0.0016119462099573084,-0.0013071060346073892,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-59.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.7352564371210649,0.12495591437348648,0.17877448621045464,0.013941560948623226,0.011072884212507253,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.7353557162270155,0.15282210258242962,0.18497995712577117,0.025207886893931327,0.022090954946807708,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7280553952816774,0.09193505418430703,0.10180593380740396,-0.0028295874038599005,-0.0026421214506231858,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.6916811655736033,0.03190976707543815,0.04969238567146294,0.006513867167851858,0.009385523754032822,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.6916755830743762,0.030548048634942395,0.052449727630110035,0.001545700680045017,0.0060014006927253,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.6938939979488575,0.051905405703022295,0.06786598964043214,-0.0008921545889087558,-0.0011345126558876737,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.7342909739771648,0.13164321351447011,0.14843136324581938,-0.003989078031520766,-0.01850945047481735,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.7328290717166235,0.13253260861081814,0.15253831942544352,0.0019037975091793476,-0.003918727780197581,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7299802183097048,0.09550372074781324,0.10930705377290566,0.00014192658731082908,-0.0004265096720964881,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.7492580461203986,0.19727733043389226,0.2516749483485393,0.025888869680464777,0.015174428623105895,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.7438699606208745,0.17221982260371727,0.22494755484998782,0.020897983229175167,0.017927914100696045,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7360226614675335,0.09960405684249427,0.12667072183978711,0.0011954648590187715,0.0013864261563987367,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.7167351317948493,0.20879175033674374,0.2038521795911392,0.009886607558393072,-0.0021610078162797425,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.7147076138821015,0.17872803677643695,0.18411818581451406,0.017251932645823313,-0.005977932053679306,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7109964337198166,0.09278799968810321,0.09969667797235311,0.0012422976686604795,0.00014472355313557232,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.7581323278942,0.1632376398485612,0.21032518400350142,-0.010531816119887518,-0.008081156129444744,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.7576388248866281,0.1834299792069742,0.2158991472482684,0.004089020781000377,0.007552463005930784,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7535968935547388,0.12612555669179482,0.13186146184705244,0.003032528021103386,0.004609119223777582,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.7514328656017911,0.0026523078639792996,0.08409167752295763,-0.0096359179656577,-0.0022891742746845812,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.755391718891588,0.1014906243168493,0.1682310855134119,-0.004898489807767645,0.0015582059027941801,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7553716993231369,0.14596530319517437,0.1668972958332394,-0.0013058295312303036,-0.00041744291510743787,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.7211926908564883,0.13203602137425485,0.17277597123806354,0.02208402092102611,0.014834263728175012,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-15-20-26-59-88-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.7164990001190269,0.12007144462426123,0.15480752317736024,0.018629017350773755,0.016933052890430577,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-15-20-26-59-88-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7097592518608489,0.07123796847876289,0.08562114210291043,-0.0036840566914258543,-0.0034845219042499327,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-15-20-26-59-88-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.777307597518486,0.17769647146440576,0.2523647308060308,0.004610012111757215,0.0006513390952622396,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-20-26-34-50-89-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.778634673516604,0.19485845027945614,0.26591391563469396,0.008956117529662612,0.01463391281962147,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-20-26-34-50-89-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7747254424699334,0.1634535429909999,0.17859560528924595,0.0022458448305656344,0.0017161443390573481,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-20-26-34-50-89-129.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.7217013897704666,0.1549466516577088,0.17324447595160292,0.023047765136246165,0.015734710934813417,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-59-87-88.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.7157208889736345,0.11028652181774183,0.14532405850301286,0.01859973901125598,0.01595070933221241,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-59-87-88.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7088813469512634,0.08039776771412946,0.09143903559230117,-0.0012113691092708035,-0.0006572467223838564,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-59-87-88.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.7747242461687109,0.10704192231856915,0.15308494705989356,0.018220022568129924,0.0029287463941718448,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-65-89.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.7775108896288729,0.17655687605443998,0.1888541486634562,0.028969457552838272,0.005551121814539564,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-65-89.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7721123924739575,0.12824881395967955,0.13163923462335103,-0.0007605083337715502,-0.0006312286494271933,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-65-89.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.7376163363955035,0.0038489995024474635,0.056968329045603464,-0.016003919333330754,-0.005813568490068058,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-5-12-15-26-57.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.7420321678016644,0.11909568863523728,0.1614261122700578,-0.0058747764771089174,-0.0013841456698124603,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-5-12-15-26-57.pkl
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7431826725696903,0.144422241359718,0.1450052866718483,-0.0005056416686702056,0.00031554271658024494,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-5-12-15-26-57.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7197776746130197,0.163259578323989,0.1867402042093079,0.021355592599588177,0.005852767540396688,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-15-59-88-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.7141215534779348,0.12262386757073478,0.16575741454573537,0.014628367107964084,0.00883086048061867,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-15-59-88-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7074806934804032,0.07939242818536868,0.08773448743615606,-0.0031457467349774275,-0.001706886848428902,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-15-59-88-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7261067208074147,0.15138187143864312,0.20462596941231087,-0.011616322483531104,-0.0037281758834093034,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-59-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.726115641410503,0.16850317221214578,0.21515207895993171,0.006747428227525562,0.010521649286073487,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-59-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7208648498652726,0.1029082170581906,0.11019354745330177,0.0003092453421309975,-0.0010619513602322529,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-59-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7053237141269268,0.038186552044204444,0.03300092981836863,0.0072819318355663,0.027641621780506536,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-13-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.7053639456237979,0.040194139901241266,0.04968307158270193,-0.003799944785609025,0.012834915262624908,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-13-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7104566703498573,0.08773602936701488,0.1061630573786559,0.00010536363501742464,0.0004688966727223251,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-13-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7017719503464718,0.0063404652798616885,0.013638481920236792,-0.003968242828835381,0.00892074082321329,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-14-20-48-89.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.7037951414587756,0.025603538428923617,0.027853890679488253,-0.0043702658692595445,0.007926164140959173,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-14-20-48-89.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7097742735401484,0.08167339936686997,0.10556998106934767,-0.00014217136849029732,0.0002335837760319114,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-14-20-48-89.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7352123257339302,0.005396687974316788,0.026877826836413803,0.0021258300598576614,0.016235816055275975,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-15-20-27-77-87.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.7382182732776393,0.0642603689344807,0.07895430225502506,0.0006512837965558372,0.008399880827365355,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-15-20-27-77-87.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.742138368820105,0.1187924890447279,0.12369603762695418,0.0010356719728576102,0.0006876068496580787,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-15-20-27-77-87.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7286748285656909,0.0,0.04295160916869657,0.004104025475788167,0.020387211242105283,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-15-20-57-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.7319053545703004,0.04289675391822914,0.09221798153210756,0.011689262330560099,0.01845323300149889,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-15-20-57-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7347897010755167,0.10110031118795802,0.11345110911133888,0.001238641063648756,0.0012326945906730251,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-15-20-57-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7295151430073125,0.004445542086291386,0.04338505573621704,0.007611154974840197,0.022268971780370975,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-5-15-20-57.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.7334906778639068,0.07669222240464012,0.1007348775010788,0.011505492515039574,0.01791474623188046,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-5-15-20-57.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7336583448601933,0.09694973322879029,0.1147472397656103,-0.000745857213522079,0.0006419712750270722,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-5-15-20-57.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7314532430429691,0.0002672172231248617,0.04513477775395918,0.008145613804656249,0.027877015386120745,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.734651347465302,0.08748192805503457,0.09742476233796193,0.011338979753027239,0.024175020400184096,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7374610100859262,0.15958444509961808,0.12456881020411606,0.0002585187550943091,0.0009811713675513558,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-77-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7827785091974006,0.03700312161851487,0.09553439289877799,0.005542710228862986,0.01880500978554714,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-15-26-34-57-77-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.78717566537076,0.16219326875724308,0.21486951980009333,0.013090502665567,0.017820450877126148,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-15-26-34-57-77-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7874583446910367,0.18522845320094244,0.203683530757594,0.0008580916353104115,-4.138655139393997e-05,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-15-26-34-57-77-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.755135092424312,0.005955251689797632,0.08687913655776286,-0.004226401464744597,-0.0033918420367212913,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-20-50-57-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.7592073547828659,0.14691164101320123,0.17424508994988117,-0.0028385485402465235,0.0010168869115423954,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-20-50-57-89-129.pkl
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7600149747160984,0.18393060246941945,0.18673590626610478,0.0023998794929477913,0.0011164275383233142,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-20-50-57-89-129.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.7731488694917917,0.001704003193874947,0.040284406258195085,0.0042600559308757155,0.022007369071214505,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-1-34-57-77.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.7761204792737117,0.09582485564089081,0.10887924293713945,0.0021787371872767406,0.011671654634030413,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-1-34-57-77.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.780204669942133,0.1786062653910933,0.18424347076436418,-0.0010597315137392208,-0.0016818944055003774,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-1-34-57-77.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.7545526011106394,0.021264023361470114,0.09143296111056862,-0.00790233998108657,-0.0005910789640361907,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-15-20-50-57-87-89.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.7587823896657133,0.1866270301744394,0.19984374222904608,0.00023050951899185562,0.003596318040921602,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-15-20-50-57-87-89.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.7594733747246769,0.22565559391725265,0.20401653771663297,-0.0032189614371840422,-0.004374058005601893,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-15-20-50-57-87-89.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.7568386243665151,0.0034644234596319617,0.06523494368524611,-0.014195271908919603,-0.0027904544693566216,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-50-57-89.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.7613223963156391,0.1571570379220122,0.2012217111340797,-0.010468200367768804,-0.0005402257946156216,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-50-57-89.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.7620677772181808,0.18956914667007527,0.2012792180380814,-0.001985357767893454,-0.0028314059806419487,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-50-57-89.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.7567602928971322,0.0021375294113648823,0.07238165847697639,-0.004332573245715542,0.005290290125849684,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-77-87.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.7607714852521311,0.11422388176525997,0.17174000482647997,0.003606857524366033,0.009397005517357325,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-77-87.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.7614112501915032,0.18194995082635435,0.1932137419313834,0.0012698712393269202,0.00179559887614825,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-77-87.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.7206495417981603,0.006499451929008251,0.020106449265837607,0.0011788622236031591,0.01503197183566291,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-14-15-20-87-89-129.pkl
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.7228216318142108,0.04370072189783924,0.03655667444151661,0.0008028178591751765,0.013155878938149368,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-14-15-20-87-89-129.pkl
