implementation,checkpoint,support_low,support_high,method,nDCG,nDCG_10,nDCG_100,Pearson,Spearman,source_file,win_size,comparison
adaptive,adult_model_adaptive_10,0.0704,0.0765,random,0.8096209971675227,0.11832333683354657,0.10899865080430605,0.003329062595994644,0.005574669680572328,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0704-0.0765-target-5-20-34-78-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0704,0.0765,delta,0.7958367881648126,0.5596584127491774,0.33217809743826243,0.08553283815212809,0.04501041884624343,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0704-0.0765-target-5-80-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0704,0.0765,tstat,0.7945891230645434,0.5758438981452852,0.3220191620180534,0.06335167489336341,0.04462103257509485,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0704-0.0765-target-5-80-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0704,0.0765,random,0.772106733192654,0.01960757744741519,0.06164912205991175,0.0038417952455802825,0.004086249659691678,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0704-0.0765-target-5-80-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0704,0.0765,delta,0.8003138065644784,0.05727790764048587,0.12743323017605088,0.07648635811698047,0.13454813853251396,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0704-0.0765-target-72-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0704,0.0765,tstat,0.8004087671543804,0.09269869523974934,0.12810279652438678,0.07450027405960118,0.13430065473912708,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0704-0.0765-target-72-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0704,0.0765,random,0.7953989382743175,0.07997429433861881,0.0783727228666692,0.006738206688801254,0.010754243863655472,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0704-0.0765-target-72-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.7889105040277747,0.13641227346584262,0.15591468891133772,0.05856931813425948,0.07273520246554381,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-0-5-26-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.7891216376618948,0.14927269907962898,0.15893018123493605,0.05501341329851796,0.07266653813862026,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-0-5-26-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7854150871928901,0.03628681051917261,0.09309008454545771,0.0027877449303891203,0.0024900808665060284,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-0-5-26-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.7542526238094277,0.1253987435843714,0.08109475627188605,0.0476273672872706,0.04450867390891847,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-20-87-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.754811316357757,0.16039003760793166,0.08503569520430741,0.043154516106968306,0.04422352399162039,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-20-87-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7490393605712271,0.009555374203203534,0.06638290917267192,-0.008304481332279467,-0.008227430804062569,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-20-87-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.7755645753476251,0.2628778847297299,0.23016028574062378,0.06404229576537615,0.08888734826879573,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-54-59-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.7758994092575412,0.2668877691413883,0.2331005493356883,0.061502393461811654,0.08876591154003499,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-54-59-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7646908739911606,0.1607058104170015,0.09731517771577002,-0.002461196915037546,0.0074891071947327855,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-13-54-59-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.7796797146161519,0.10222841822945641,0.1831858556208724,0.09027983158664052,0.14732339368668346,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-14-20-72-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.7796258326938513,0.10492480596026141,0.1828279656615528,0.08764162237691457,0.14727981644212662,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-14-20-72-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7644412564219077,0.03280975011571147,0.06005587410610964,0.0017092368149585519,0.0009761800416530281,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-14-20-72-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.8287449196773886,0.017006623474660816,0.06998202067851324,-0.06954462776908162,-0.06861575726218182,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-50-57-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.828615936757638,0.008503311737330408,0.06807763361924163,-0.08763849974726522,-0.06911770739069276,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-50-57-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.8350826351576724,0.24128646010937932,0.20314836853890372,-0.006415281416879274,-0.0022924570601415813,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-50-57-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.8008304119181658,0.09038497644597356,0.22482332773882424,0.08030873605409947,0.10449389225937392,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-59-87-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.8012962094694069,0.12605488204973128,0.22738365825171603,0.07572336986716113,0.10445524263083453,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-59-87-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7886542165846679,0.06927792373071186,0.08020536863106581,-0.004792812906560749,-0.007864032076522597,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-20-34-59-87-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.8256603628817245,0.049600185717732836,0.0760060253800003,-0.04826921300992989,-0.057208837498885286,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-57-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.8252955286718279,0.024800092858866418,0.07057152533606799,-0.06452398890299496,-0.05761801223226516,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-57-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.8335441012745275,0.31904036661775026,0.18131770358748495,0.011138036055404438,0.009195072422088963,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-57-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.8139199623758242,0.26395844534008583,0.4628979106049107,0.09572431435800438,0.05048073888167946,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-59.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.8107578800356411,0.261468766462216,0.40033076687016916,0.06755512062909867,0.050257223699844124,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-59.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.7888455613302566,0.045751825624573306,0.0995667289755286,0.006590335823711851,0.008159116184585972,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-12-15-20-34-59.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.8308554689923622,0.29717153606062846,0.277514623554807,0.08851036793769233,0.09896753440854131,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.8307073888126258,0.23999539698721797,0.25376716579976055,0.08027774124486318,0.09894217407160927,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.8173870589124432,0.104066505054646,0.12501279666297682,-0.002265703099327734,-0.010499667057022492,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-5-20-34-59-78-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,delta,0.8196997221826751,0.04952556471198195,0.09115022572740542,0.0649540946451029,0.08769230170293853,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,tstat,0.8200048891132222,0.06330949641540781,0.09311579428653988,0.06159123709052791,0.08767610502466594,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0765,0.0849,random,0.8172209657408153,0.051696214631688074,0.08205626695757054,0.0043529009880629455,0.004388137005721144,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0765-0.0849-target-6-15-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.8204467950362095,0.23557216303533904,0.3024875794014359,0.05975079736919438,0.04294510971616671,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.818724538063068,0.2355856136026619,0.26988228870019687,0.044593878599376906,0.04286415370259078,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.8092959036072316,0.11261022715435719,0.11030703674162043,0.01138353075529363,0.01606210001031831,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-12-26.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.8367844218716086,0.27957306932442894,0.35153360618382123,0.07727796127510234,0.09091419375041508,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.8365798745393609,0.27722243785945444,0.34195838792214933,0.07326586349837054,0.09081453474176127,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.8247530503292985,0.13247402193695854,0.16169080362045443,-0.0051179293952503735,-0.002151023310459231,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-26-34-59-87-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.8065358179489722,0.2330176041675398,0.3163779687200866,0.06446162206590655,0.0763488457108577,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.8070453616692921,0.23985312333074899,0.3218559355261303,0.06385503183917454,0.07625837633774853,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7966844428696793,0.30375920341680246,0.17042595518266695,-0.004643407662505323,-0.00018302276666017878,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-13-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.8584530161117462,0.3136061489116892,0.28144275754057135,0.03539076620197753,0.021096849775435567,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.8578951101004656,0.313562894185303,0.282804518501832,0.022739777861578894,0.02102003807534962,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.8515418709438636,0.16190413834360437,0.17461824800026987,0.004930455076254121,0.0062189040739573835,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-0-5-15-26-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.8428726544929347,0.05296426008703801,0.2982784129188613,0.015523892175659342,0.0340775528524578,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.8426131231046698,0.026482130043519004,0.32793023060182536,-0.006260629821833034,0.03363481476296264,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.8362191996240664,0.1668479765423946,0.1901980037621443,0.00374268214470172,0.0011545454305916412,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-12-15-34-57-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.8013847976747321,0.2082528952101703,0.21020590388186589,0.07865767685183503,0.09378253993856082,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-15-20-26-59-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.8017951524644351,0.23317817579324573,0.2226415958480236,0.07593255148069689,0.09373417159701847,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-15-20-26-59-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7888830021114612,0.0568970158392344,0.06880090243888669,0.0009518604079686254,-0.0026558160306949298,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-15-20-26-59-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.8609270904065077,0.1904683820381566,0.2815781807450057,-0.015124784894184527,-0.0220953474581527,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-20-26-34-50-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.8606522116148796,0.18660923729904694,0.2736090062979612,-0.022370549204466933,-0.022072293706247137,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-20-26-34-50-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.8569685009386956,0.175307840627076,0.19479904023967973,0.008547526822088421,0.007328004711505241,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-20-26-34-50-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.7998836016747803,0.18638862157624492,0.20336689152080772,0.06700805487294953,0.06883527587815726,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-59-87-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.8001209851561782,0.2097964999559886,0.20296591724586996,0.06226259451114428,0.06877678936108692,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-59-87-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.7910842297813144,0.06448822219977132,0.07800022303990042,-0.006834147727668143,-0.010863761746615155,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-59-87-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.8528961803105864,0.10388629522900479,0.10233035166523853,-0.16471759680526676,-0.107809973048182,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-65-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.8524879442575658,0.10291307941104216,0.08518307908248653,-0.18451390319581232,-0.10785314591796501,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-65-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.8579007969657789,0.14167691949666264,0.1569884089664284,0.0009915574584549926,-0.0007741789535628947,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-34-65-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,delta,0.823665712487759,0.06610035277214833,0.13611877180683665,-0.01012714456822552,-0.023688270744735777,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-5-12-15-26-57.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,tstat,0.8243088134663235,0.06610035277214833,0.14557123987673887,-0.029706975804336403,-0.024066794578353288,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-5-12-15-26-57.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.0849,0.096,random,0.8228842660239691,0.1892998243777412,0.1264189322841469,-0.009647423435996174,-0.012243774234042125,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0849-0.0960-target-5-12-15-26-57.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7945472213453053,0.27614435982669605,0.23254709662837178,0.07861218959334014,0.109866705623401,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-15-59-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.7949654994783303,0.2838781383139259,0.24477041829577914,0.07670435315493593,0.1098521430337384,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-15-59-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7837300479699534,0.07076262384949988,0.10324372847160303,0.008781983831735628,0.003976314286683374,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-15-59-88-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.8308637058480025,0.4998435431188062,0.4522203973816043,0.0990039683467207,0.09609393105312884,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-59-87-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.8296837521917455,0.49684212405414624,0.4277926255068188,0.08119377843066117,0.09595801746975012,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-59-87-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.8122514630683727,0.2153726596062408,0.1467861751235319,-0.002634783013283949,-0.009500737313016407,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-0-59-87-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7868565041864114,0.0,0.057218151814227465,0.004538352263915562,0.01030005159779282,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-13-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.7869666446172732,0.0,0.05849658392884917,-0.008574830353958243,0.00994104312354187,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-13-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7920000977526345,0.222225108370755,0.14277495519477854,-0.0009082681317370864,-0.0015739801347406596,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-13-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.7948366271318185,0.07983267374169785,0.22262523180795452,0.06521151305972457,0.10345417812864963,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-14-20-48-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.794428373052986,0.0815703844535532,0.21835251594019267,0.06203127417795416,0.10324598182426394,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-14-20-48-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.7847826144466781,0.1847776597283984,0.10607677340421519,-0.0029304124277346535,-0.0026857265755827215,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-14-20-48-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.8200375228608671,0.0,0.07494996836848654,0.001878572732550187,-0.013869408980086128,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-15-20-27-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.8205863209944456,0.04680586802865955,0.08175303056136654,-0.012057587293839349,-0.014204149299768985,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-15-20-27-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.8248268409124508,0.21807405671796437,0.17279411545095996,-0.0005050882259984818,3.0787238704784876e-05,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-15-20-27-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.8170954251943673,0.0,0.18547962727348496,0.03736067523587101,0.07851262879180826,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-15-20-57-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.8170604829303464,0.06149629979893007,0.17497704491266752,0.024648300540160643,0.07838903202484476,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-15-20-57-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.8114824849637463,0.07900471115193561,0.10420551371070784,-0.0014728029600228954,-0.0028278017866037453,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-15-20-57-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.8214479844209039,0.0,0.1570219172725161,0.020507543514308224,0.06475215632134619,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-5-15-20-57.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.8208560456531612,0.0,0.12857067619123347,0.006927247756640442,0.06447862943912601,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-5-15-20-57.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.8200489273934771,0.10078991167820019,0.15317247385833024,0.009581887331932003,0.007045634800274114,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-5-15-20-57.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.8186830678544162,0.0,0.13634421388915893,0.01876679900557523,0.06455316313579128,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.8188365637491771,0.0,0.15124677564699957,0.0032753282223593107,0.06446303114329646,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.8166303582474198,0.09998869998951254,0.1130037307234702,0.004988347375642135,0.01429910109256376,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-2-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.8743090139918536,0.04297618814906263,0.13874887547002338,0.005967131796804,-0.013754751756648389,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-15-26-34-57-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.8744755986271294,0.021488094074531314,0.14194969944726504,-0.014788995744623029,-0.014129770821644693,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-15-26-34-57-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.8779602386348782,0.25616170391341914,0.24357139775471637,-0.000935208609690592,-0.0038189634020862795,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-15-26-34-57-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,delta,0.8392575276010664,0.04559131596411825,0.18090493987033132,-0.01460414464529949,-0.018148661736085835,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-20-50-57-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,tstat,0.8397122794788017,0.11510375253130896,0.1888414746742134,-0.033844299702821955,-0.018322181486088714,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-20-50-57-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.096,0.109,random,0.8406832998395547,0.1713600302040401,0.17276710277568572,-0.0011270772645576624,-0.0037327493112687253,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.0960-0.1090-target-5-20-50-57-89-129.pkl,5,first_vs_last
